second,ssim
0,0.9991483043478261
1,0.9944590833333334
2,0.9918137083333334
3,0.9890370833333333
4,0.9842883333333333
5,0.9802763333333333
6,0.976842875
7,0.9753622916666668
8,0.9714707083333334
9,0.9696807083333333
10,0.9745909166666666
11,0.9700099999999999
12,0.9699403750000001
13,0.9641364166666667
14,0.9620674166666667
15,0.964465
16,0.9874627916666667
17,0.9847681666666667
18,0.9876665416666667
19,0.9879675833333333
20,0.9834320416666666
21,0.9902584166666667
22,0.990522875
23,0.9673697916666667
24,0.957130625
25,0.9539817916666666
26,0.9554929166666667
27,0.9559542916666667
28,0.9548863333333334
29,0.9517495416666667
30,0.9546798750000001
31,0.9516581249999999
32,0.9504819166666666
33,0.9677422916666667
34,0.97275475
35,0.9734921666666666
36,0.9737331666666668
37,0.9740865833333333
38,0.974473375
39,0.9745014166666667
40,0.9754226666666667
41,0.9759786666666667
42,0.975495125
43,0.9763953333333334
44,0.9769689166666667
45,0.9761358750000001
46,0.97594
47,0.9733451666666667
48,0.9686805
49,0.9676367916666666
50,0.9702413333333334
51,0.9717936666666667
52,0.9688959583333333
53,0.9677798750000001
54,0.9657799166666666
55,0.9646149166666667
56,0.9918865416666667
57,0.9951597083333333
58,0.9925138333333333
59,0.9928642916666667
60,0.9919056666666667
61,0.9883810833333334
62,0.9885961249999999
63,0.987840125
64,0.9857730416666667
65,0.9828480416666667
66,0.9816204583333333
67,0.9844690833333334
68,0.9837955416666667
69,0.9859507083333333
70,0.9889257499999999
71,0.9888507083333332
72,0.9870665000000001
73,0.9872470833333332
74,0.9843177083333333
75,0.9767959166666667
76,0.9606082083333334
77,0.9539325000000001
78,0.9546339583333333
79,0.9531665833333333
80,0.9830203750000001
81,0.9812825833333333
82,0.9805269999999999
83,0.9835828333333333
84,0.9852607916666667
85,0.9849825416666667
86,0.983618125
87,0.9844468333333333
88,0.9860364583333333
89,0.98611525
90,0.9845130833333333
91,0.98729575
92,0.9915589583333334
93,0.9915661666666667
94,0.9910369166666667
95,0.9899225
96,0.9879551666666666
97,0.9886077083333333
98,0.9897347083333333
99,0.9895612083333334
100,0.9892656249999999
101,0.985583875
102,0.9812737500000001
103,0.9807023333333333
104,0.9913135
105,0.989010875
106,0.988646875
107,0.9888364583333332
108,0.9883859583333333
109,0.98914825
110,0.9889941250000001
111,0.9883027083333333
112,0.9859831250000001
113,0.9812855833333334
114,0.9812219583333333
115,0.9795816249999999
116,0.9782122083333333
117,0.9777938333333333
118,0.9799821666666667
119,0.9766310833333334
120,0.9782644166666666
121,0.9807645416666667
122,0.979345375
123,0.9831090416666667
124,0.9857135
125,0.9849068750000001
126,0.9839302499999999
127,0.9823043333333333
128,0.98175775
129,0.9821110833333333
130,0.9815082916666666
131,0.9804955416666666
132,0.9805160833333333
133,0.9794467083333332
134,0.97857925
135,0.9781350833333334
136,0.9787298333333333
137,0.98268075
138,0.9819350416666667
139,0.9796442500000001
140,0.9805942083333333
141,0.9805622500000001
142,0.9781964166666667
143,0.9797349583333334
144,0.9799887083333333
145,0.9795062916666667
146,0.9809297916666666
147,0.9813382916666668
148,0.9808102500000001
149,0.9851068333333334
150,0.9814452083333333
151,0.979476875
152,0.9785422083333333
153,0.9776542083333334
154,0.9806509166666667
155,0.979513875
156,0.9880741249999999
157,0.9878011666666667
158,0.986857
159,0.9859075
160,0.9845374583333334
161,0.9813615416666667
162,0.9871014583333334
163,0.9852887916666666
164,0.9815569583333333
165,0.9804218750000001
166,0.9900362083333333
167,0.99214475
168,0.9838807083333334
169,0.9829711250000001
170,0.9920909583333333
171,0.99227425
172,0.992073
173,0.991177375
174,0.9902742916666667
175,0.9891269583333333
176,0.9801811666666667
177,0.9797853750000001
178,0.9872877916666667
179,0.9864207500000001
180,0.9834208750000001
181,0.9779362916666666
182,0.977031125
183,0.9775735
184,0.976231125
185,0.9798571666666667
186,0.9857853333333333
187,0.9811506666666667
188,0.984067875
189,0.988464875
190,0.990829125
191,0.9904877916666667
192,0.9828120416666667
193,0.9812772500000001
194,0.983303125
195,0.9845650833333334
196,0.980963125
197,0.9913951249999999
198,0.9886719166666667
199,0.9887245
200,0.9873416666666667
201,0.9852385
202,0.9853185
203,0.984442375
204,0.9901375416666666
205,0.9910098333333334
206,0.985106
207,0.9873044166666666
208,0.9885412916666666
209,0.9820779166666668
210,0.9807660833333333
211,0.980702125
212,0.9755273333333334
213,0.972939625
214,0.9871038333333333
215,0.986763
216,0.9856140416666667
217,0.9838784583333333
218,0.9824235
219,0.982924
220,0.9862036249999999
221,0.9905599583333333
222,0.99010825
223,0.9895631666666667
224,0.9833439583333333
225,0.9787275416666666
226,0.979903625
227,0.9825635416666666
228,0.98464625
229,0.9829245833333333
230,0.9869074583333334
231,0.9858357083333332
232,0.9853348749999999
233,0.986148375
234,0.986940875
235,0.9867301666666667
236,0.9854768749999999
237,0.9846842499999999
238,0.9850836666666667
239,0.9848309583333333
240,0.9843874166666667
241,0.9813705833333333
242,0.9744092083333333
243,0.9679046666666666
244,0.9725698333333334
245,0.9762464999999999
246,0.9748489583333333
247,0.9740409583333333
248,0.9758477083333333
249,0.9784743333333333
250,0.981246875
251,0.9890788333333332
252,0.9856612916666667
253,0.9832148333333334
254,0.9802157083333333
255,0.9862543333333332
256,0.9899018333333333
257,0.9823917083333332
258,0.9819209166666667
259,0.9816415833333334
260,0.974848625
261,0.9854906250000001
262,0.98733525
263,0.9830012916666666
264,0.984752875
265,0.983454
266,0.9847027083333333
267,0.9844554166666667
268,0.98272475
269,0.9808664166666666
270,0.9767053333333333
271,0.9706049583333334
272,0.969435875
273,0.9722425
274,0.9751234166666666
275,0.9743433333333332
276,0.9846259166666668
277,0.9834857083333333
278,0.9777895416666667
279,0.9771662499999999
280,0.9822452083333334
281,0.9841042083333335
282,0.9845297083333334
283,0.9842390416666666
284,0.9840251250000001
285,0.9857152916666667
286,0.9848829166666667
287,0.9844391250000001
288,0.983444375
289,0.9832851666666667
290,0.9832216666666667
291,0.9828508333333333
292,0.9855567500000001
293,0.9818087083333333
294,0.9823159583333334
295,0.9823767499999999
296,0.984764375
297,0.9839809583333333
298,0.9807194583333333
299,0.9981138333333334
300,0.9889865000000001
301,0.9691010833333333
302,0.967434
303,0.9654589583333334
304,0.963323625
305,0.9804830833333332
306,0.9849055416666667
307,0.980897375
308,0.9827642083333333
309,0.9817526666666666
310,0.9798406666666667
311,0.98018025
312,0.97838425
313,0.9728392499999999
314,0.9782440833333333
315,0.9823270833333333
316,0.9824609999999999
317,0.980430375
318,0.97431
319,0.9826687500000001
320,0.9791042916666667
321,0.9785638333333333
322,0.9864055416666666
323,0.986704875
324,0.978897375
325,0.9781152916666667
326,0.9773943333333334
327,0.9739269166666666
328,0.9783001666666666
329,0.9807857083333333
330,0.9807009999999999
331,0.9811097916666666
332,0.9821502916666667
333,0.9827566666666666
334,0.9842754166666667
335,0.9827244166666667
336,0.9833452500000001
337,0.990237375
338,0.9902951666666667
339,0.9892854166666667
340,0.979847625
341,0.9778397916666667
342,0.975502875
343,0.9664218333333333
344,0.9625897499999999
345,0.9598257916666667
346,0.9632052916666667
347,0.9690910833333333
348,0.965545625
349,0.9627275000000001
350,0.96473775
351,0.9651405
352,0.9674364999999999
353,0.9710002083333333
354,0.9736285416666667
355,0.9713421250000001
356,0.9729775833333333
357,0.9638304999999999
358,0.9602661666666666
359,0.9609162083333334
360,0.9631816666666667
361,0.9757457916666666
362,0.9751941666666667
363,0.9737909166666667
364,0.9693212083333332
365,0.9659154999999999
366,0.9674433750000001
367,0.966436125
368,0.9687146666666666
369,0.9737677916666666
370,0.9731739166666666
371,0.972355125
372,0.974322625
373,0.9923357916666666
374,0.9904844583333333
375,0.9870162083333334
376,0.9826363333333333
377,0.9785292916666667
378,0.980435875
379,0.9822289583333333
380,0.9804331666666667
381,0.9850522916666667
382,0.9873701666666667
383,0.9869335416666667
384,0.9869348333333333
385,0.9863972083333333
386,0.988089
387,0.987799125
388,0.9870909999999999
389,0.9863880833333334
390,0.9872914166666668
391,0.9873427499999999
392,0.985825375
393,0.9809357083333333
394,0.9848014166666667
395,0.9909404583333333
396,0.99078575
397,0.989921875
398,0.9878575833333333
399,0.9844006666666667
400,0.9936070416666666
401,0.9930441666666666
