second,ssim
341,0.9960469583333333
342,0.995066
343,0.9915306250000001
344,0.9912796250000001
345,0.9908397916666667
346,0.9901406666666667
347,0.9923728333333334
348,0.991776625
349,0.9912966666666666
350,0.9913354166666667
351,0.9910826250000001
352,0.9922685416666667
353,0.9931599166666666
354,0.9942280833333333
355,0.9918105
356,0.9941409999999999
357,0.9911690833333333
358,0.9906130416666666
359,0.9903820416666668
360,0.9907725833333334
361,0.9951338750000001
362,0.9949639166666667
363,0.9945924166666668
364,0.9920217083333333
365,0.9910902500000001
366,0.9915954166666667
367,0.991244875
368,0.9915055
369,0.9930918333333333
370,0.994244875
371,0.993256875
372,0.9938404583333332
373,0.9986664166666667
374,0.9982324166666667
375,0.9971565
376,0.9965395416666666
377,0.9952795
378,0.995262
379,0.9956715416666667
380,0.9947052916666667
381,0.9955701666666666
382,0.9967982916666668
383,0.9969236666666667
384,0.996765875
385,0.996257875
386,0.996971875
387,0.9968668333333334
388,0.996463125
389,0.9962993333333333
390,0.9964874583333333
391,0.9963821249999999
392,0.9965186250000001
393,0.9960915416666666
394,0.9964689583333333
395,0.99677025
396,0.9971851666666667
397,0.99724325
398,0.9964577499999999
399,0.9949369166666666
400,0.9976807499999999
401,0.9973451666666667
402,0.9975162083333333
403,0.99772
404,0.9976943333333333
405,0.9960041666666667
406,0.9953023750000001
407,0.9954355416666667
408,0.9970735833333334
409,0.99721875
410,0.9957315833333333
411,0.993235125
412,0.9953398333333333
413,0.9948947916666667
414,0.9929585833333333
415,0.9906281250000001
416,0.9948999583333333
417,0.995942
418,0.995832
419,0.99437075
420,0.9900186249999999
421,0.9924789583333333
422,0.98672225
423,0.9874282500000001
424,0.9924897916666667
425,0.9966395416666667
426,0.9925262083333334
427,0.9898640833333333
428,0.992880125
429,0.9952083749999999
430,0.9943240833333333
431,0.985755
432,0.983426
433,0.9866120833333333
434,0.9961211666666667
435,0.9957155833333333
436,0.9949895416666666
437,0.9960777083333333
438,0.9958584583333333
439,0.9966489166666667
440,0.9979236666666668
441,0.9989649583333334
442,0.9907062083333332
443,0.9943748333333334
444,0.9943538333333333
445,0.9947342916666666
446,0.9952375
447,0.995268625
448,0.9954184166666667
449,0.9952504583333334
450,0.9948308333333333
451,0.9940165416666668
452,0.9943925833333332
453,0.995200625
454,0.99595775
455,0.995817125
456,0.9948170833333334
457,0.9938559166666666
458,0.9940730833333333
459,0.9935345833333334
460,0.99454025
461,0.9999949166666666
462,0.99253275
463,0.992156375
464,0.9921279166666667
465,0.991390125
466,0.9882106249999999
467,0.9908803333333333
468,0.9915206666666667
469,0.9916812083333334
470,0.9914735
471,0.9939924583333334
472,0.9956319583333334
473,0.9960116666666666
474,0.994526375
475,0.994308375
476,0.9946521666666667
477,0.9947495833333333
478,0.9930357083333333
479,0.9925485416666667
480,0.99345925
481,0.99489075
482,0.9986516249999999
483,0.99842875
484,0.9976496250000001
485,0.996986875
486,0.9960682916666667
487,0.995677625
488,0.99616375
489,0.997775125
490,0.9990961666666666
491,0.995349875
492,0.9957254999999999
493,0.996313125
494,0.9971040416666667
495,0.9972039583333333
496,0.99712875
497,0.9963548750000001
498,0.9958082500000001
499,0.9949267916666668
500,0.9951674583333333
501,0.9954315
502,0.9946031249999999
503,0.9942549166666667
504,0.9940427500000001
505,0.9939442916666666
506,0.9938766666666666
507,0.9925834166666667
508,0.992027375
509,0.9930874583333332
510,0.9933139999999999
511,0.9950375833333333
512,0.99439075
513,0.99408025
514,0.9940846666666667
515,0.9936952916666667
516,0.9935984166666666
517,0.9936220833333334
518,0.993524
519,0.993261625
520,0.9932692916666667
521,0.994396375
522,0.9942388333333333
523,0.993242625
524,0.9925736666666666
525,0.9926349583333334
526,0.9926037499999999
527,0.9931416666666667
528,0.992816
529,0.9930650833333333
530,0.9928852083333334
531,0.9937784166666667
532,0.9950032916666666
533,0.9951544583333334
534,0.9957587916666667
535,0.996446
536,0.9962033333333333
537,0.9958259166666666
538,0.9952987916666666
539,0.9950000833333333
540,0.9952237916666666
541,0.9957132916666667
542,0.9962552499999999
543,0.9961652916666667
544,0.9962302916666667
545,0.9961937500000001
546,0.9964497083333334
547,0.9964521249999999
548,0.9967407916666667
549,0.996476
550,0.9960748333333332
551,0.995450125
552,0.9940013333333333
553,0.9934353333333333
554,0.9925906666666666
555,0.9922728333333333
556,0.9927002083333334
557,0.9933583333333332
558,0.99303175
559,0.9931914166666668
560,0.9927372499999999
561,0.9930441666666666
562,0.9924040416666666
563,0.993613
564,0.9929764166666667
565,0.9922094583333333
566,0.9925519166666666
567,0.9922806249999999
568,0.9917764583333333
569,0.9943114166666667
570,0.9960920416666666
571,0.9956459166666667
572,0.995309375
573,0.9955090416666666
574,0.99495325
575,0.9947611666666667
576,0.9947235
577,0.9946625
578,0.995727375
579,0.9950439166666666
580,0.9999430833333333
581,0.9985112916666666
582,0.9974280000000001
583,0.9971405416666667
584,0.9971705000000001
585,0.9978899166666667
586,0.9981111666666665
587,0.9981440416666666
588,0.9974257083333334
589,0.9970185833333334
590,0.996918375
591,0.9972493333333333
592,0.997129125
593,0.9970728750000001
594,0.9969306250000001
595,0.9968141666666667
596,0.9963705833333334
