12.458333,25078
12.500000,9788
12.541667,24980
12.583333,9617
12.625000,25183
12.666667,9523
12.708333,24584
12.750000,9772
12.791667,24399
12.833333,9965
12.875000,24248
12.916667,9751
12.958333,24475
13.000000,19593
13.041667,10742
13.083333,25719
13.125000,9280
13.166667,24407
13.208333,19152
13.250000,21131
13.291667,11552
13.333333,25690
13.375000,9549
13.416667,24597
13.458333,20038
13.500000,21240
13.541667,11292
13.583333,26060
13.625000,18285
13.666667,11161
13.708333,26129
13.750000,9986
13.791667,25483
13.833333,10477
13.875000,25583
13.916667,9324
13.958333,25315
14.000000,9894
14.041667,25579
14.083333,9775
14.125000,24734
14.166667,9636
14.208333,24690
14.250000,9897
14.291667,24981
14.333333,18903
14.375000,10958
14.416667,24564
14.458333,18104
14.500000,11289
14.541667,18702
14.583333,24607
14.625000,18447
14.666667,11033
14.708333,18566
14.750000,23971
14.791667,17748
14.833333,10592
14.875000,18209
14.916667,23167
14.958333,9808
15.000000,16934
15.041667,22908
15.083333,10390
15.125000,21509
15.166667,9678
15.208333,16257
15.250000,20420
15.291667,9716
15.333333,18530
15.375000,9257
15.416667,16850
15.458333,8875
15.500000,14467
15.541667,7472
15.583333,11355
15.625000,5921
15.666667,7330
15.708333,3618
15.750000,47235
15.791667,6293
15.833333,2369
15.875000,1955
15.916667,1539
15.958333,1244
16.000000,1043
16.041667,2248
16.166667,7443
16.083333,2614
16.125000,1891
16.291667,7629
16.208333,2416
16.250000,2233
16.333333,5643
16.375000,9189
16.416667,8100
16.458333,5993
16.500000,5063
16.541667,4178
16.583333,3962
16.750000,5364
16.666667,1163
16.625000,639
16.708333,533
16.791667,3074
16.833333,3161
16.875000,2952
16.916667,2956
16.958333,2675
17.000000,2780
17.041667,2358
17.083333,2286
17.166667,2681
17.125000,473
17.208333,1777
17.250000,1649
17.416667,9390
17.333333,3330
17.291667,2207
17.375000,1367
17.458333,3938
17.500000,5637
17.541667,6393
17.583333,7031
17.625000,5825
17.666667,4694
17.708333,4917
17.750000,4598
17.791667,3751
17.833333,2971
17.875000,2977
17.916667,3526
18.041667,10462
17.958333,3796
18.000000,5501
18.083333,9682
18.125000,7805
18.166667,4123
18.208333,3541
18.250000,3194
18.291667,2790
18.333333,2558
18.375000,2218
18.416667,2153
18.458333,2734
18.500000,3542
18.541667,3418
18.583333,3508
18.625000,3672
18.666667,2974
18.708333,2598
18.750000,2874
18.791667,2758
18.833333,2759
19.000000,5402
18.916667,997
18.875000,625
18.958333,621
19.041667,3312
19.208333,3442
19.125000,681
19.083333,301
19.166667,317
19.375000,3245
19.291667,700
19.250000,388
19.333333,399
19.500000,3104
19.416667,529
19.458333,405
19.541667,2066
19.583333,1328
19.625000,1320
19.666667,1576
19.708333,1602
19.750000,1498
19.791667,1502
19.833333,3757
19.875000,6372
19.916667,9186
20.000000,8273
19.958333,3660
20.166667,6931
20.083333,2997
20.041667,2403
20.125000,3338
20.250000,4780
20.208333,2487
20.333333,5691
20.291667,3530
20.375000,5954
20.416667,9902
20.458333,15844
20.500000,10330
20.541667,11773
20.625000,12385
20.583333,3968
20.666667,8163
20.750000,11217
20.708333,4391
20.791667,9227
20.833333,11613
20.916667,10194
20.875000,1544
21.083333,6483
21.000000,1197
20.958333,654
21.041667,540
21.208333,3182
21.125000,475
21.166667,386
21.333333,2632
21.250000,449
21.291667,419
21.500000,2367
21.416667,638
21.375000,383
21.458333,280
21.666667,18525
21.583333,698
21.541667,333
21.625000,536
21.750000,2390
21.708333,278
21.833333,1638
21.791667,201
21.958333,1552
21.875000,287
21.916667,235
22.000000,1063
22.083333,1815
22.041667,271
22.250000,1744
22.166667,397
22.125000,224
22.208333,259
22.416667,1507
22.333333,536
22.291667,272
22.375000,300
22.458333,1005
22.541667,1329
22.500000,204
22.583333,847
22.625000,689
22.750000,927
22.666667,272
22.708333,303
22.916667,847
22.833333,217
22.791667,180
22.875000,171
23.000000,374
22.958333,173
23.041667,127522
23.083333,29221
23.250000,47681
23.166667,2995
23.125000,2003
23.208333,1821
23.416667,46225
23.333333,3469
23.291667,1789
23.375000,1804
23.583333,44717
23.500000,3280
23.458333,1726
23.541667,1918
23.750000,44562
23.666667,3137
23.625000,1795
23.708333,1828
23.916667,42571
23.833333,3176
23.791667,1852
23.875000,1820
24.083333,38370
24.000000,3427
23.958333,1832
24.041667,2117
24.125000,31996
24.166667,24428
24.208333,27072
24.375000,40204
24.291667,3238
24.250000,2653
24.333333,1944
24.541667,36766
24.458333,3619
24.416667,2656
24.500000,2378
24.583333,23333
24.708333,32940
24.625000,2772
24.666667,2223
24.833333,33097
24.750000,3049
24.791667,2077
24.875000,16401
24.916667,26354
24.958333,21709
25.000000,23979
25.041667,16517
25.083333,27707
25.125000,21893
25.166667,24250
25.208333,17322
25.250000,24205
25.291667,29657
25.333333,16865
25.375000,22999
25.416667,23925
25.458333,24708
25.500000,24919
25.541667,33776
25.583333,16161
25.625000,22775
25.666667,22914
25.708333,24108
25.750000,34026
25.791667,15483
25.833333,22393
25.875000,22046
25.916667,24068
25.958333,33404
26.000000,15186
26.041667,21553
26.083333,22148
26.125000,22882
26.166667,32642
26.208333,13887
26.250000,20912
26.291667,20431
26.333333,21944
26.375000,21782
26.416667,32160
26.458333,13300
26.500000,20707
26.541667,20006
26.583333,22037
26.625000,21608
26.666667,31672
26.708333,13626
26.750000,20387
26.791667,19935
26.833333,22127
26.875000,21932
26.916667,31890
26.958333,13322
27.000000,20578
27.041667,19905
27.083333,21675
27.125000,22204
27.166667,22994
27.208333,31928
27.250000,13732
27.291667,20031
27.333333,20331
27.375000,21840
27.416667,22075
27.458333,30881
27.500000,13817
27.541667,19881
27.583333,20473
27.625000,21346
27.666667,21806
27.708333,31054
27.750000,13920
27.791667,19809
27.833333,20040
27.875000,21555
27.916667,21808
27.958333,30608
28.000000,13924
28.041667,20204
28.083333,20385
28.125000,21506
28.166667,21622
28.208333,30092
28.250000,13805
28.291667,20120
28.333333,19507
28.375000,21541
28.416667,21300
28.458333,30299
28.500000,14060
28.541667,20520
28.583333,19926
28.625000,21569
28.666667,21884
28.708333,30440
28.750000,14733
28.791667,20848
28.833333,21007
28.875000,22283
28.916667,30479
28.958333,14856
29.000000,22035
29.041667,21036
29.083333,23445
29.125000,31188
29.166667,15610
29.208333,21796
29.250000,22125
29.291667,23567
29.333333,32523
29.375000,15511
29.416667,22380
29.458333,22542
29.500000,32087
29.541667,16097
29.583333,23633
29.625000,22498
29.666667,32698
29.708333,15314
29.750000,23767
29.791667,22803
29.833333,32878
29.875000,15505
29.916667,23565
29.958333,31785
30.000000,16419
30.041667,23837
30.083333,32110
30.125000,16253
30.166667,23654
30.208333,32454
30.250000,17158
30.291667,24159
30.333333,24571
30.375000,35949
30.416667,17137
30.500000,36589
30.458333,2104
30.666667,35366
30.583333,4048
30.541667,2335
30.625000,1985
30.708333,23337
30.750000,22790
30.791667,32678
30.833333,15930
30.916667,33546
30.875000,2176
31.083333,32180
31.000000,3985
30.958333,2243
31.041667,2078
31.166667,28792
31.125000,2398
31.291667,30146
31.208333,3374
31.250000,2828
31.333333,16017
31.375000,20730
31.416667,25109
31.458333,15083
31.500000,24511
31.541667,14215
31.583333,20932
31.625000,24594
31.666667,14980
31.708333,23248
31.750000,14177
31.791667,19814
31.833333,24351
31.875000,13631
31.916667,18697
31.958333,23659
32.000000,13467
32.041667,45581
32.083333,12776
32.125000,16830
32.166667,17731
32.208333,19187
32.250000,18967
32.291667,19437
32.333333,14984
32.375000,23541
32.416667,14205
32.458333,18599
32.500000,24829
32.541667,14480
32.583333,19073
32.625000,25395
32.666667,14664
32.708333,24466
32.750000,15181
32.791667,20653
32.833333,26743
32.875000,15822
32.916667,26545
32.958333,16529
33.000000,22174
33.041667,30227
33.125000,32592
33.083333,2023
33.208333,33355
33.166667,2265
33.291667,34280
33.250000,2124
33.416667,40686
33.333333,2179
33.375000,2041
33.458333,106448
33.625000,48929
33.541667,3279
33.500000,3048
33.583333,2705
33.791667,41012
33.708333,3196
33.666667,2420
33.750000,2043
33.958333,33476
33.875000,3197
33.833333,2271
33.916667,2285
34.125000,32017
34.041667,3289
34.000000,2133
34.083333,1826
34.291667,31934
34.208333,3399
34.166667,2468
34.250000,1714
34.458333,30717
34.375000,3025
34.333333,2228
34.416667,1816
34.625000,31794
34.541667,2941
34.500000,2247
34.583333,2195
34.791667,34477
34.708333,3407
34.666667,2062
34.750000,1799
34.958333,30281
34.875000,2493
34.833333,2163
34.916667,2122
35.083333,31977
35.000000,2283
35.041667,1930
35.250000,30002
35.166667,2899
35.125000,1799
35.208333,1547
35.416667,30979
35.333333,2941
35.291667,1739
35.375000,1659
35.583333,32539
35.500000,2644
35.458333,2037
35.541667,1915
35.750000,30527
35.666667,3179
35.625000,1873
35.708333,1933
35.916667,30799
35.833333,2433
35.791667,1926
35.875000,1980
36.083333,31988
36.000000,3463
35.958333,2065
36.041667,1656
36.250000,31677
36.166667,3077
36.125000,1733
36.208333,1669
36.416667,32307
36.333333,2521
36.291667,1855
36.375000,1895
36.583333,29134
36.500000,2779
36.458333,1700
36.541667,1624
36.750000,30253
36.666667,3219
36.625000,1750
36.708333,1843
36.916667,29783
36.833333,2948
36.791667,1771
36.875000,1857
37.083333,30477
37.000000,3205
36.958333,1594
37.041667,1519
37.250000,31613
37.166667,2436
37.125000,1870
37.208333,1790
37.416667,27815
37.333333,2791
37.291667,1811
37.375000,1540
37.583333,29520
37.500000,2410
37.458333,1847
37.541667,1718
37.750000,31279
37.666667,3413
37.625000,1648
37.708333,1848
37.916667,27650
37.833333,2832
37.791667,1659
37.875000,1502
38.083333,28685
38.000000,2467
37.958333,1711
38.041667,1449
38.250000,28521
38.166667,2410
38.125000,1827
38.208333,1402
38.416667,29502
38.333333,2833
38.291667,1855
38.375000,1357
38.583333,26418
38.500000,2892
38.458333,1800
38.541667,1551
38.750000,28433
38.666667,2559
38.625000,1492
38.708333,1771
38.916667,27046
38.833333,2572
38.791667,1739
38.875000,1857
39.083333,27314
39.000000,2987
38.958333,1837
39.041667,1903
39.250000,27920
39.166667,3450
39.125000,1623
39.208333,1750
39.416667,28035
39.333333,2558
39.291667,1866
39.375000,1413
39.583333,28904
39.500000,2505
39.458333,1618
39.541667,1727
39.750000,25884
39.666667,2764
39.625000,1225
39.708333,1306
39.916667,25639
39.833333,2047
39.791667,1536
39.875000,1546
40.083333,24962
40.000000,2403
39.958333,1106
40.041667,1239
40.250000,26487
40.166667,2102
40.125000,1314
40.208333,1497
40.416667,24796
40.333333,2013
40.291667,1288
40.375000,1382
40.583333,24443
40.500000,1953
40.458333,1209
40.541667,1352
40.750000,24827
40.666667,1932
40.625000,1309
40.708333,1373
40.916667,23886
40.833333,1839
40.791667,1302
40.875000,1303
41.083333,23594
41.000000,1869
40.958333,1246
41.041667,1302
41.250000,23516
41.166667,1805
41.125000,1218
41.208333,1300
41.416667,23937
41.333333,2327
41.291667,1328
41.375000,1268
41.583333,25911
41.500000,2852
41.458333,1431
41.541667,1707
41.750000,24122
41.666667,2478
41.625000,1376
41.708333,1555
41.916667,27533
41.833333,3387
41.791667,1409
41.875000,1706
42.083333,23819
42.000000,2256
41.958333,1238
42.041667,1289
42.250000,25427
42.166667,2758
42.125000,1101
42.208333,1388
42.416667,20882
42.333333,1910
42.291667,1004
42.375000,953
42.583333,35510
42.500000,2246
42.458333,934
42.541667,729
42.750000,18990
42.666667,1881
42.625000,803
42.708333,1066
42.916667,20576
42.833333,2241
42.791667,812
42.875000,1039
43.083333,19494
43.000000,2054
42.958333,785
43.041667,1046
43.125000,16499
43.291667,17246
43.208333,1857
43.166667,773
43.250000,1129
43.333333,5830
43.375000,8661
43.416667,8952
43.458333,14002
43.500000,5673
43.541667,9458
43.583333,9608
43.625000,9274
43.666667,14694
43.708333,6090
43.750000,10770
43.791667,10577
43.833333,11923
43.875000,80736
43.916667,10666
43.958333,11740
44.000000,12847
44.041667,18009
44.083333,9426
44.125000,13796
44.166667,14220
44.250000,21415
44.208333,1742
44.333333,16542
44.291667,1605
44.416667,20005
44.375000,1529
44.500000,15965
44.458333,1356
44.541667,14872
44.583333,16485
44.625000,19551
44.666667,13064
44.750000,19975
44.708333,1443
44.833333,23721
44.791667,1468
44.916667,18869
44.875000,1113
45.000000,23601
44.958333,1163
45.083333,20196
45.041667,1119
45.250000,27114
45.166667,2928
45.125000,1841
45.208333,1481
45.416667,26319
45.333333,2966
45.291667,1721
45.375000,1280
45.583333,24804
45.500000,2751
45.458333,1681
45.541667,1373
45.750000,23755
45.666667,2707
45.625000,1761
45.708333,1378
45.833333,20402
45.791667,1385
45.916667,24679
45.875000,1227
46.000000,16274
45.958333,861
46.166667,24578
46.083333,2493
46.041667,1332
46.125000,1683
46.291667,20155
46.208333,1339
46.250000,1728
46.416667,20473
46.333333,1759
46.375000,1868
46.583333,22397
46.500000,4816
46.458333,2528
46.541667,3581
46.625000,15808
46.666667,18381
46.833333,30557
46.750000,3689
46.708333,1925
46.791667,1388
47.000000,17406
46.916667,1609
46.875000,1047
46.958333,871
47.041667,9259
47.208333,12567
47.125000,1195
47.083333,806
47.166667,609
47.250000,6522
47.291667,5467
47.333333,4784
47.416667,4856
47.375000,443
47.458333,3152
47.500000,5113
47.541667,5884
47.583333,6323
47.625000,6496
47.666667,5366
47.708333,111887
47.750000,13013
47.791667,8077
47.833333,8328
47.875000,5576
47.916667,17458
47.958333,15567
48.000000,19908
48.041667,19290
48.083333,16502
48.125000,24217
48.166667,24363
48.291667,36041
48.208333,4057
48.250000,3475
48.458333,39839
48.375000,6232
48.333333,3683
48.416667,3783
48.625000,38095
48.541667,7028
48.500000,3754
48.583333,4174
48.750000,33908
48.666667,4724
48.708333,3619
48.916667,32708
48.833333,5472
48.791667,3205
48.875000,3206
49.083333,32903
49.000000,6110
48.958333,3736
49.041667,3636
49.250000,35741
49.166667,7509
49.125000,4326
49.208333,4158
49.375000,36107
49.291667,6137
49.333333,5190
49.500000,36174
49.416667,5822
49.458333,4958
49.666667,40301
49.583333,6606
49.541667,4435
49.625000,3408
49.833333,38484
49.750000,4553
49.708333,3272
49.791667,2671
50.000000,35079
49.916667,3505
49.875000,2434
49.958333,2451
50.083333,30501
50.041667,2151
50.250000,34325
50.166667,3289
50.125000,2439
50.208333,2233
50.375000,32160
50.291667,2009
50.333333,2514
50.541667,33101
50.458333,2680
50.416667,2297
50.500000,2172
50.708333,32517
50.625000,2720
50.583333,1717
50.666667,1566
50.750000,20906
50.791667,22116
50.833333,11633
50.875000,26783
50.916667,18405
50.958333,20286
51.000000,6466
51.041667,25900
51.083333,14442
51.125000,14774
51.166667,13829
51.250000,16237
51.208333,394
51.333333,8390
51.291667,271
51.375000,7360
51.416667,5569
51.458333,5299
51.500000,5170
51.541667,5370
51.583333,5209
51.625000,5567
51.666667,5624
51.708333,5730
51.750000,6331
51.791667,7254
51.833333,8071
51.916667,15280
51.875000,2173
51.958333,10926
52.000000,11320
52.041667,10100
52.083333,5442
52.125000,13769
52.166667,10728
52.208333,10152
52.250000,4033
52.291667,13256
52.333333,2971
52.375000,12653
52.416667,2591
52.458333,14023
52.500000,3098
52.541667,12504
52.625000,14000
52.583333,730
52.708333,13306
52.666667,548
52.750000,8291
52.791667,3082
52.833333,14060
52.916667,47729
52.875000,1587
53.000000,12832
52.958333,1794
53.041667,10466
53.083333,12632
53.125000,12553
53.166667,13163
53.208333,13587
53.250000,5314
53.291667,17125
53.333333,10735
53.375000,4013
53.416667,15178
53.458333,9972
53.500000,9780
53.541667,9692
53.583333,10580
53.625000,10477
53.666667,11256
53.708333,3446
53.750000,16270
53.791667,3388
53.833333,14017
53.875000,3443
53.916667,13988
53.958333,10516
54.000000,5172
54.041667,16188
54.083333,11736
54.125000,12374
54.166667,5802
54.208333,17163
54.250000,12151
54.291667,12707
54.333333,6413
54.375000,17572
54.416667,13589
54.458333,7652
54.500000,10965
54.541667,19431
54.583333,6479
54.625000,8157
54.666667,10066
54.708333,17512
54.750000,11553
54.791667,6804
54.833333,15996
54.875000,6852
54.916667,9346
54.958333,10899
55.000000,11449
55.041667,20278
55.083333,8659
55.125000,10826
55.166667,12231
55.208333,12720
55.250000,21925
55.291667,7936
55.333333,8654
55.375000,10488
55.416667,18706
55.458333,7105
55.500000,8540
55.541667,9582
55.583333,9836
55.625000,9286
55.666667,16180
55.708333,9789
55.750000,10508
55.791667,8661
55.833333,6570
55.875000,8045
55.916667,6379
55.958333,5053
56.000000,5541
56.041667,4219
56.083333,42980
56.250000,1568
56.166667,257
56.125000,185
56.208333,81
56.416667,351
56.333333,108
56.291667,71
56.375000,61
56.583333,461
56.500000,109
56.458333,58
56.541667,82
56.708333,755
56.625000,183
56.666667,191
56.750000,456
56.791667,463
56.833333,533
56.875000,538
56.916667,628
56.958333,523
57.000000,634
57.041667,614
57.083333,782
57.125000,761
57.166667,920
57.208333,918
57.250000,946
57.291667,936
57.333333,1045
57.375000,979
57.416667,942
57.458333,1115
57.500000,1090
57.541667,1177
57.583333,1227
57.625000,1300
57.666667,1423
57.750000,2729
57.708333,864
57.791667,1835
57.833333,2156
57.875000,2371
57.916667,2459
57.958333,2614
58.000000,2522
58.041667,2235
58.083333,2451
58.125000,2503
58.166667,2635
58.208333,2715
58.250000,2831
58.291667,3019
58.333333,3124
58.375000,3225
58.416667,3077
58.458333,3301
58.500000,3283
58.541667,3540
58.583333,3584
58.625000,3866
58.666667,3458
58.708333,3070
58.750000,2776
58.791667,3072
58.833333,2746
58.875000,2695
58.916667,2527
58.958333,2592
59.000000,2488
59.041667,2635
59.083333,2704
59.125000,2805
59.166667,2687
59.208333,2829
59.250000,2659
59.291667,2735
59.375000,3407
59.333333,374
59.458333,3106
59.416667,312
59.625000,2694
59.541667,535
59.500000,268
59.583333,246
59.791667,2729
59.708333,561
59.666667,352
59.750000,312
59.958333,2674
59.875000,690
59.833333,313
59.916667,381
60.041667,2403
60.000000,332
60.125000,2350
60.083333,330
60.208333,2281
60.166667,362
60.291667,2428
60.250000,368
60.375000,2397
60.333333,420
60.458333,2325
60.416667,462
60.541667,1830
60.500000,375
60.625000,1233
60.583333,463
60.666667,44203
60.708333,8841
60.791667,5929
60.750000,1362
60.833333,4773
60.875000,4951
60.916667,5019
60.958333,4909
61.000000,4129
61.041667,3906
61.083333,4354
61.125000,4995
61.166667,4706
61.208333,4819
61.291667,5287
61.250000,1167
61.333333,3499
61.375000,3894
61.416667,4050
61.458333,4367
61.500000,3744
61.541667,2925
61.583333,3319
61.625000,3924
61.666667,4043
61.708333,4214
61.750000,3494
61.791667,3262
61.833333,3232
61.875000,4072
61.916667,3843
61.958333,3844
62.000000,4113
62.041667,4124
62.083333,3745
62.125000,3757
62.166667,3421
62.208333,4122
62.250000,3396
62.291667,3030
62.458333,3746
62.375000,1049
62.333333,542
62.416667,598
62.500000,2749
62.541667,3150
62.583333,3275
62.625000,4154
62.666667,3734
62.708333,3875
62.750000,4169
62.791667,4932
62.833333,4999
62.875000,4957
62.916667,4361
62.958333,4784
63.000000,4844
63.041667,4902
63.083333,5106
63.125000,4920
63.166667,4859
63.208333,4536
63.250000,4188
63.291667,4143
63.333333,3733
63.375000,4142
63.416667,3671
63.458333,3709
63.541667,4113
63.500000,692
63.708333,2835
63.625000,1189
63.583333,690
63.666667,673
63.750000,1174
63.791667,97906
63.833333,16137
63.875000,4457
63.916667,3514
63.958333,2795
64.000000,2132
64.041667,2551
64.083333,3237
64.125000,3468
64.166667,3933
64.208333,3982
64.250000,3740
64.291667,3177
64.333333,3216
64.375000,3381
64.416667,3290
64.500000,4558
64.458333,331
64.541667,3976
64.708333,9001
64.625000,2068
64.583333,1317
64.666667,1348
64.791667,7653
64.750000,1349
64.833333,5027
64.875000,4841
64.916667,5502
65.041667,10155
64.958333,2258
65.000000,2102
65.083333,5512
65.125000,6129
65.291667,11975
65.208333,3184
65.166667,2043
65.250000,1765
65.333333,4988
65.375000,4501
65.416667,5347
65.541667,10950
65.458333,2939
65.500000,2578
65.583333,5382
65.708333,9123
65.625000,2603
65.666667,2563
65.750000,6184
65.791667,6344
65.833333,5820
65.875000,5416
65.916667,5986
65.958333,6779
66.000000,7150
66.041667,7110
66.083333,6488
66.208333,11885
66.125000,4310
66.166667,4209
66.250000,8592
66.291667,8873
66.333333,7573
66.375000,6828
66.416667,7889
66.500000,26670
66.458333,4794
66.541667,7336
66.583333,6649
66.625000,7528
66.666667,8643
66.708333,9014
66.750000,9960
66.791667,10680
66.833333,10760
66.875000,8315
66.916667,8010
67.083333,15434
67.000000,8848
66.958333,5324
67.041667,6736
67.166667,12100
67.125000,7046
67.208333,9557
67.250000,9075
67.291667,9395
67.333333,9297
67.375000,8981
67.416667,9061
67.458333,8829
67.500000,9162
67.541667,9589
67.583333,9163
67.625000,8468
67.666667,6832
67.708333,6930
67.750000,6350
67.791667,5877
67.833333,6058
67.875000,6162
67.916667,6247
67.958333,6557
68.000000,6561
68.041667,6605
68.083333,6534
68.125000,7328
68.166667,7518
68.208333,8062
68.250000,7842
68.291667,7864
68.333333,6917
68.375000,5896
68.416667,4923
68.458333,6218
68.500000,6667
68.541667,7235
68.583333,7048
68.625000,7448
68.666667,6988
68.708333,7733
68.750000,8157
68.791667,8932
68.833333,9283
68.875000,10345
68.916667,10576
68.958333,11023
69.000000,11185
69.041667,11014
69.083333,10483
69.125000,9614
69.166667,9011
69.208333,8497
69.250000,7925
69.291667,7610
69.333333,6286
69.375000,4596
69.416667,66133
69.458333,14773
69.500000,4222
69.541667,3000
69.583333,2797
69.625000,2442
69.708333,3162
69.666667,262
69.875000,4078
69.791667,458
69.750000,304
69.833333,344
69.958333,2410
69.916667,229
70.041667,3098
70.000000,425
70.083333,1758
70.250000,3279
70.166667,748
70.125000,415
70.208333,493
70.291667,1757
70.458333,2668
70.375000,691
70.333333,376
70.416667,439
70.625000,2660
70.541667,576
70.500000,341
70.583333,455
70.666667,1708
70.708333,1460
70.875000,1803
70.791667,762
70.750000,357
70.833333,442
71.041667,1466
70.958333,509
70.916667,325
71.000000,397
71.083333,1070
71.250000,767
71.166667,588
71.125000,279
71.208333,423
71.291667,85424
71.333333,14408
71.375000,4372
71.416667,3043
71.500000,3545
71.458333,341
71.541667,2302
71.625000,2864
71.583333,285
71.666667,2144
71.750000,3389
71.708333,370
71.791667,2472
71.833333,2623
71.875000,2272
71.916667,2647
72.000000,3914
71.958333,428
72.041667,3125
72.125000,4770
72.083333,455
72.291667,7236
72.208333,1123
72.166667,660
72.250000,614
72.375000,4870
72.333333,495
72.541667,6845
72.458333,876
72.416667,609
72.500000,644
72.708333,6575
72.625000,1010
72.583333,579
72.666667,523
72.750000,3044
72.791667,2612
72.875000,4096
72.833333,382
72.916667,2462
72.958333,2785
73.000000,2643
73.041667,2163
73.083333,2208
73.125000,1845
73.166667,1777
73.208333,1382
73.250000,1192
73.291667,971
73.375000,825
73.333333,219
73.416667,347
73.458333,42120
73.500000,7244
73.541667,6399
73.583333,5902
73.625000,5716
73.666667,5225
73.708333,5157
73.750000,5036
73.791667,5776
