second,ssim
0,0.9987611739130434
1,0.99176025
2,0.9868659583333333
3,0.9832733333333333
4,0.9759668333333332
5,0.9703737083333334
6,0.9655604166666666
7,0.9639331666666666
8,0.9577004166666666
9,0.9548337083333333
10,0.9639062083333334
11,0.9599134583333333
12,0.9605847083333333
13,0.9540104166666667
14,0.95093175
15,0.9549449166666667
16,0.9843313333333333
17,0.9807642916666667
18,0.9845898750000001
19,0.9850800833333334
20,0.9794505833333332
21,0.9879953333333334
22,0.9882515416666666
23,0.95756425
24,0.9438012916666666
25,0.9380007916666666
26,0.9385502083333334
27,0.9383142916666666
28,0.9369215
29,0.9322210833333333
30,0.93479525
31,0.932464875
32,0.9295461666666666
33,0.95477325
34,0.9626987499999999
35,0.9633913333333334
36,0.9638006250000001
37,0.96437375
38,0.9650600416666667
39,0.965262375
40,0.96660375
41,0.9675938749999999
42,0.9669468333333334
43,0.9682332916666666
44,0.9704706666666666
45,0.9685537083333333
46,0.9677435833333333
47,0.9641909583333333
48,0.96011325
49,0.958070375
50,0.9598775
51,0.960623125
52,0.9565634583333334
53,0.9554135
54,0.9532652916666667
55,0.9516425000000001
56,0.988584
57,0.9931985833333333
58,0.9899653333333333
59,0.9904466666666667
60,0.9894173333333334
61,0.9857767083333333
62,0.9861262083333333
63,0.9848309166666667
64,0.9821878333333333
65,0.9786877916666666
66,0.97740825
67,0.9812282083333334
68,0.9801610416666667
69,0.9827705416666667
70,0.9868880833333332
71,0.9864514999999999
72,0.984208625
73,0.9843815833333333
74,0.9808320833333334
75,0.9699994166666667
76,0.948786625
77,0.938135375
78,0.9370341666666667
79,0.9355184583333332
80,0.977302625
81,0.9750642083333334
82,0.973917375
83,0.977646
84,0.9797273333333334
85,0.9794876666666666
86,0.9775876666666666
87,0.9785605416666666
88,0.9803884583333332
89,0.9805277083333334
90,0.9791229166666667
91,0.9830207083333334
92,0.988147625
93,0.9881557916666667
94,0.9875305
95,0.9861520416666667
96,0.9835607916666667
97,0.9843702083333333
98,0.985612625
99,0.985192875
100,0.9842436666666666
101,0.9795046666666667
102,0.97299875
103,0.9723195833333333
104,0.9885311666666666
105,0.9857606250000001
106,0.98514325
107,0.9854785833333333
108,0.9846790416666668
109,0.9856590416666666
110,0.985621625
111,0.9847131666666668
112,0.9817032499999999
113,0.9755904583333334
114,0.9749740416666667
115,0.9727456666666666
116,0.9711056666666668
117,0.9699506250000001
118,0.9739549166666667
119,0.9689776666666666
120,0.9710467083333333
121,0.9752579583333333
122,0.9730477083333334
123,0.977941375
124,0.9817080833333334
125,0.9803095416666667
126,0.9789306249999999
127,0.9773698333333334
128,0.9759698333333334
129,0.9765208333333333
130,0.9755034583333333
131,0.9739298333333334
132,0.9734880833333334
133,0.9719329583333334
134,0.970706125
135,0.97004525
136,0.9707824166666666
137,0.975617125
138,0.9744327500000001
139,0.9709249999999999
140,0.97231925
141,0.9722292499999999
142,0.9692787083333334
143,0.971682375
144,0.970755875
145,0.9699315
146,0.9733243749999999
147,0.9746870416666668
148,0.9739092083333333
149,0.9799990416666667
150,0.9759015833333334
151,0.9729597499999999
152,0.9707863333333333
153,0.96955325
154,0.972967625
155,0.9716457083333333
156,0.9842383333333333
157,0.98384375
158,0.9826560833333334
159,0.981190125
